3,0.09,0.2,0.08,0.003333333,-0.01444444,0.004444445,-24.5,0.6875,-39.5625,31.375,15.375,188.8125,0.707457,0.1038085,12.08008
122,0.02,0.14,0.12,-0.004444445,-0.001111111,0.005555556,-22.0,2.5,-42.75,31.375,15.3125,189.0,0.6542969,0.1153641,12.3637
134,-0.01,0.16,0.05,-0.004444445,0.0,0.007777778,-22.0,2.5,-42.75,31.375,15.3125,189.0,0.6528811,0.1088399,12.4
145,0.0,0.18,0.12,0.0,-0.001111111,0.002222222,-22.0,2.5,-42.75,31.375,15.25,189.0,0.6514673,0.106679,12.47319
156,0.01,0.17,0.13,0.0,-0.004444445,0.002222222,-22.0,2.5,-42.75,31.375,15.25,189.0,0.6493506,0.1056012,12.3637
173,0.0,0.16,0.16,-0.003333333,-0.005555556,0.002222222,-21.25,0.6875,-41.5625,31.375,15.25,189.3125,0.6381411,0.1088399,12.47319
184,-0.01,0.16,0.03,-0.002222222,-0.008888889,0.003333333,-21.25,0.6875,-41.5625,31.375,15.25,189.3125,0.6430288,0.1077586,12.47319
195,0.0,0.16,0.09,0.0,-0.006666667,0.004444445,-21.25,0.6875,-41.5625,31.375,15.25,189.3125,0.6430288,0.1073986,12.3637
206,-0.01,0.21,0.09,-0.001111111,-0.003333333,0.002222222,-21.25,0.6875,-41.5625,31.375,15.25,189.3125,0.6444301,0.1063196,0.02687582
224,0.01,0.16,0.12,-0.005555556,-0.004444445,0.005555556,-23.0625,1.375,-40.75,31.375,15.25,189.3125,0.6472387,0.1052423,0.3252136
235,-0.01,0.23,0.02,-0.004444445,0.0,0.005555556,-23.0625,1.375,-40.75,31.375,15.1875,189.3125,0.6557149,0.1110077,0.02687582
246,0.01,0.06,0.11,0.001111111,-0.003333333,0.006666667,-23.0625,1.375,-40.75,31.375,15.1875,189.3125,0.666417,0.1153641,0.02687582
257,-0.02,0.14,0.16,-0.01111111,-0.002222222,0.007777778,-23.0625,1.375,-40.75,31.375,15.1875,189.3125,0.6707316,0.1131824,12.47319
273,0.0,0.21,0.19,0.0,-0.005555556,0.007777778,-22.0,1.375,-40.75,31.3125,15.1875,189.5,0.6772403,0.1038085,12.47319
285,0.05,0.2,0.05,-0.002222222,-0.004444445,0.003333333,-22.0,1.375,-40.75,31.3125,15.1875,189.5,0.6794195,0.1073986,0.02687582
296,0.0,0.16,0.11,-0.001111111,-0.008888889,0.002222222,-22.0,1.375,-40.75,31.3125,15.1875,189.5,0.6808752,0.09456264,0.02687582
